study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB39567	SAMEA7590152	country		Italy	whole_field
PRJEB39567	SAMEA7590154	country		Italy	whole_field
PRJEB39567	SAMEA7590155	country		Italy	whole_field
PRJEB39567	SAMEA7590161	country		Italy	whole_field
PRJEB39567	SAMEA7590162	country		Italy	whole_field
PRJEB39567	SAMEA7590172	country		Italy	whole_field
PRJEB8667	SAMEA7608641	country		Nigeria	whole_field
PRJEB8667	SAMEA7608666	country		Nigeria	whole_field
PRJEB8667	SAMEA7608687	country		Nigeria	whole_field
PRJEB8667	SAMEA7608688	country		Nigeria	whole_field
PRJEB8667	SAMEA7608746	country		Nigeria	whole_field
PRJEB8667	SAMEA7608838	country		Nigeria	whole_field
PRJEB8667	SAMEA7608893	country		Nigeria	whole_field
PRJEB8667	SAMEA7608915	country		Nigeria	whole_field
PRJEB8667	SAMEA7608938	country		Nigeria	whole_field
PRJEB8667	SAMEA7608958	country		Nigeria	whole_field
PRJEB8667	SAMEA7608975	country		Nigeria	whole_field
PRJEB8667	SAMEA7609001	country		Nigeria	whole_field
PRJEB8667	SAMEA7609071	country		Nigeria	whole_field
PRJEB8667	SAMEA7609073	country		Nigeria	whole_field
PRJEB8667	SAMEA7609075	country		Nigeria	whole_field
PRJEB8667	SAMEA7609078	country		Nigeria	whole_field
PRJEB8667	SAMEA7609123	country		Nigeria	whole_field
PRJEB8667	SAMEA7609171	country		Nigeria	whole_field
PRJEB8667	SAMEA7609174	country		Nigeria	whole_field
PRJEB8667	SAMEA7609185	country		Nigeria	whole_field
PRJEB8667	SAMEA7609223	country		Nigeria	whole_field
PRJEB8667	SAMEA7609224	country		Nigeria	whole_field
PRJEB8667	SAMEA7609231	country		Nigeria	whole_field
PRJEB8667	SAMEA7609265	country		Nigeria	whole_field
PRJEB8667	SAMEA7609281	country		Nigeria	whole_field
PRJEB8667	SAMEA7609304	country		Nigeria	whole_field
PRJEB8667	SAMEA7609371	country		Nigeria	whole_field
PRJEB8667	SAMEA7609374	country		Nigeria	whole_field
PRJEB8667	SAMEA7609376	country		Nigeria	whole_field
PRJEB8667	SAMEA7609379	country		Nigeria	whole_field
PRJEB8667	SAMEA7609455	country		Nigeria	whole_field
PRJEB8667	SAMEA7609526	country		Nigeria	whole_field
PRJEB8667	SAMEA7609560	country		Nigeria	whole_field
PRJEB8667	SAMEA7609568	country		Nigeria	whole_field
PRJEB8667	SAMEA7609569	country		Nigeria	whole_field
PRJEB8667	SAMEA7609579	country		Nigeria	whole_field
PRJEB8667	SAMEA7609581	country		Nigeria	whole_field
PRJEB8667	SAMEA7609588	country		Nigeria	whole_field
PRJEB8667	SAMEA7609590	country		Nigeria	whole_field
PRJEB8667	SAMEA7609595	country		Nigeria	whole_field
PRJEB8667	SAMEA7609615	country		Nigeria	whole_field
PRJEB8667	SAMEA7609622	country		Nigeria	whole_field
PRJEB8667	SAMEA7609631	country		Nigeria	whole_field
PRJEB8667	SAMEA7609638	country		Nigeria	whole_field
PRJEB39567	SAMEA7616045	country		Italy	whole_field
PRJEB8667	SAMEA9333663	country		Nigeria	whole_field
PRJEB8667	SAMEA9333667	country		Nigeria	whole_field
PRJEB8667	SAMEA9333749	country		Nigeria	whole_field
PRJEB8667	SAMEA9333841	country		Nigeria	whole_field
PRJEB8667	SAMEA9333846	country		Nigeria	whole_field
PRJEB8667	SAMEA9333888	country		Nigeria	whole_field
PRJEB8667	SAMEA9334070	country		Nigeria	whole_field
PRJEB8667	SAMEA9334263	country		Nigeria	whole_field
PRJEB8667	SAMEA9334294	country		Nigeria	whole_field
PRJEB8667	SAMEA9334344	country		Nigeria	whole_field
PRJEB8667	SAMEA9334350	country		Nigeria	whole_field
PRJEB8667	SAMEA9334351	country		Nigeria	whole_field
PRJEB8667	SAMEA9334355	country		Nigeria	whole_field
PRJEB8667	SAMEA9334379	country		Nigeria	whole_field
PRJEB8667	SAMEA9334418	country		Nigeria	whole_field
PRJEB8667	SAMEA9334491	country		Nigeria	whole_field
PRJEB8667	SAMEA9334506	country		Nigeria	whole_field
PRJEB8667	SAMEA9334508	country		Nigeria	whole_field
PRJEB8667	SAMEA9334510	country		Nigeria	whole_field
PRJEB8667	SAMEA9334512	country		Nigeria	whole_field
PRJEB8667	SAMEA9334514	country		Nigeria	whole_field
PRJEB8667	SAMEA9334517	country		Nigeria	whole_field
PRJEB8667	SAMEA9334619	country		Nigeria	whole_field
PRJEB8667	SAMEA9334699	country		Nigeria	whole_field
PRJEB8667	SAMEA9334721	country		Nigeria	whole_field
PRJEB8667	SAMEA9334733	country		Nigeria	whole_field
PRJEB8667	SAMEA9334741	country		Nigeria	whole_field
PRJEB8667	SAMEA9334744	country		Nigeria	whole_field
PRJEB8667	SAMEA9334745	country		Nigeria	whole_field
PRJEB8667	SAMEA9334767	country		Nigeria	whole_field
PRJEB8667	SAMEA9334769	country		Nigeria	whole_field
PRJEB8667	SAMEA9334787	country		Nigeria	whole_field
PRJEB8667	SAMEA9334804	country		Nigeria	whole_field
PRJEB8667	SAMEA9334809	country		Nigeria	whole_field
PRJEB8667	SAMEA9334842	country		Nigeria	whole_field
PRJEB8667	SAMEA9334843	country		Nigeria	whole_field
PRJEB8667	SAMEA9334916	country		Nigeria	whole_field
PRJEB8667	SAMEA9403871	country		Nigeria	whole_field
PRJEB50545	SAMEA12999502	collection_date		2018-04-04 00:00:00	per_sample
PRJEB50545	SAMEA12999512	collection_date		2019-03-29 00:00:00	per_sample
PRJEB50545	SAMEA12999618	collection_date		2017-12-09 00:00:00	per_sample
PRJEB50545	SAMEA12999634	collection_date		2018-08-28 00:00:00	per_sample
PRJEB50545	SAMEA12999635	collection_date		2018-07-16 00:00:00	per_sample
PRJEB50545	SAMEA12999637	collection_date		2018-09-12 00:00:00	per_sample
PRJEB50545	SAMEA12999639	collection_date		2018-07-25 00:00:00	per_sample
PRJEB50545	SAMEA12999643	collection_date		2018-09-01 00:00:00	per_sample
PRJEB50545	SAMEA12999645	collection_date		2018-08-16 00:00:00	per_sample
PRJEB50545	SAMEA12999730	collection_date		2018-01-29 00:00:00	per_sample
PRJEB50545	SAMEA12999743	collection_date		2018-04-16 00:00:00	per_sample
PRJEB50545	SAMEA12999744	collection_date		2018-04-16 00:00:00	per_sample
PRJEB50545	SAMEA12999752	collection_date		2018-12-18 00:00:00	per_sample
PRJEB50545	SAMEA12999756	collection_date		2019-04-01 00:00:00	per_sample
PRJEB50545	SAMEA12999758	collection_date		2018-01-30 00:00:00	per_sample
PRJEB50545	SAMEA12999760	collection_date		2018-04-03 00:00:00	per_sample
PRJEB50545	SAMEA12999811	collection_date		2018-07-06 00:00:00	per_sample
PRJEB50545	SAMEA12999813	collection_date		2018-09-05 00:00:00	per_sample
PRJEB50545	SAMEA12999814	collection_date		2018-06-12 00:00:00	per_sample
PRJEB50545	SAMEA12999816	collection_date		2018-09-27 00:00:00	per_sample
PRJEB50545	SAMEA12999894	collection_date		2019-02-27 00:00:00	per_sample
PRJEB50545	SAMEA12999895	collection_date		2019-03-06 00:00:00	per_sample
PRJEB50545	SAMEA12999896	collection_date		2019-04-18 00:00:00	per_sample
PRJEB50545	SAMEA12999899	collection_date		2019-05-07 00:00:00	per_sample
PRJEB50545	SAMEA12999506	collection_date		2018-07-13 00:00:00	per_sample
PRJEB50545	SAMEA12999507	collection_date		2018-07-18 00:00:00	per_sample
PRJEB50545	SAMEA12999513	collection_date		2019-03-29 00:00:00	per_sample
PRJEB50545	SAMEA12999623	collection_date		2018-03-26 00:00:00	per_sample
PRJEB50545	SAMEA12999625	collection_date		2018-04-04 00:00:00	per_sample
PRJEB50545	SAMEA12999636	collection_date		2018-07-23 00:00:00	per_sample
PRJEB50545	SAMEA12999809	collection_date		2018-04-27 00:00:00	per_sample
PRJEB50545	SAMEA12999815	collection_date		2018-09-27 00:00:00	per_sample
PRJEB50545	SAMEA12999619	collection_date		2018-05-12 00:00:00	per_sample
PRJEB50545	SAMEA12999621	collection_date		2018-07-07 00:00:00	per_sample
PRJEB50545	SAMEA12999628	collection_date		2018-07-04 00:00:00	per_sample
PRJEB50545	SAMEA12999632	collection_date		2018-07-13 00:00:00	per_sample
PRJEB50545	SAMEA12999633	collection_date		2018-03-12 00:00:00	per_sample
PRJEB50545	SAMEA12999642	collection_date		2018-08-16 00:00:00	per_sample
PRJEB50545	SAMEA12999732	collection_date		2018-01-19 00:00:00	per_sample
PRJEB50545	SAMEA12999734	collection_date		2018-04-24 00:00:00	per_sample
PRJEB50545	SAMEA12999735	collection_date		2018-03-01 00:00:00	per_sample
PRJEB50545	SAMEA12999741	collection_date		2018-04-12 00:00:00	per_sample
PRJEB50545	SAMEA12999746	collection_date		2018-05-10 00:00:00	per_sample
PRJEB50545	SAMEA12999747	collection_date		2018-11-28 00:00:00	per_sample
PRJEB50545	SAMEA12999757	collection_date		2019-06-04 00:00:00	per_sample
PRJEB50545	SAMEA12999759	collection_date		2018-02-12 00:00:00	per_sample
PRJEB50545	SAMEA12999891	collection_date		2018-08-01 00:00:00	per_sample
PRJNA646855	SAMN15567069	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567055	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566981	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567030	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567027	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567023	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567022	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567019	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567018	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567016	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566974	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567061	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567056	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567052	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567050	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566980	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567029	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567028	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567020	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567015	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567014	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567011	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567072	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567063	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567062	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567054	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567053	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567051	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567026	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567025	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567024	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567021	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567017	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566978	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567013	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15567012	collection_date		2018-02-09	whole_field
PRJNA675776	SAMN16721994	collection_date	2018	2018-04-09 00:00:00	per_sample
PRJNA675776	SAMN16721986	collection_date	2018	2018-09-01 00:00:00	per_sample
PRJNA675776	SAMN16721982	collection_date	2018	2018-06-12 00:00:00	per_sample
PRJNA675776	SAMN16721977	collection_date	2018	2018-01-18 00:00:00	per_sample
PRJNA675776	SAMN16721976	collection_date	2017	2017-02-14 00:00:00	per_sample
PRJNA675776	SAMN16721972	collection_date	2017	2017-07-11 00:00:00	per_sample
PRJNA675776	SAMN16721971	collection_date	2018	2018-03-12 00:00:00	per_sample
PRJNA675776	SAMN16721902	collection_date	2012	2012-08-03 00:00:00	per_sample
PRJNA675776	SAMN16721963	collection_date	2017	2017-09-22 00:00:00	per_sample
PRJNA675776	SAMN16721956	collection_date	2017	2017-02-03 00:00:00	per_sample
PRJNA675776	SAMN16721949	collection_date	2016	2016-06-08 00:00:00	per_sample
PRJNA675776	SAMN16721942	collection_date	2016	2016-05-19 00:00:00	per_sample
PRJNA675776	SAMN16721936	collection_date	2015	2015-08-13 00:00:00	per_sample
PRJNA675776	SAMN16721899	collection_date	2012	2012-03-10 00:00:00	per_sample
PRJNA675776	SAMN16721929	collection_date	2015	2015-09-24 00:00:00	per_sample
PRJNA675776	SAMN16721927	collection_date	2015	2015-09-14 00:00:00	per_sample
PRJNA675776	SAMN16721918	collection_date	2014	2014-11-13 00:00:00	per_sample
