field	study_accession	n_records	completeness	n_blank	status	n_filled
isolation_source	PRJNA187317	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187318	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187319	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187320	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187321	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187322	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187323	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187324	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187326	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193160	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193161	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193162	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193163	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193164	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193165	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193167	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193168	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA193169	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA197002	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201981	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201984	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201985	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201987	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201989	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201990	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201991	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201994	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA201999	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202000	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202032	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202033	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202034	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202035	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202036	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202042	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202043	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202045	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202046	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202047	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202048	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202052	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA202053	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA212643	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA212649	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA218110	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA244068	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA244547	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA244567	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA269826	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA275974	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279650	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279655	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279656	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279657	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279669	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA279671	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA284365	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA303003	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA312972	6	0.5	3	residual_per_sample	0
isolation_source	PRJNA316321	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA350242	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA353361	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA354234	3	0.667	1	residual_per_sample	0
isolation_source	PRJNA383436	2	0.5	1	residual_per_sample	0
isolation_source	PRJNA391510	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA393721	2	0.5	1	residual_per_sample	0
isolation_source	PRJNA40025	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA40049	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA450215	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA456216	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA456219	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA463112	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA464397	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA47211,PRJNA47257,PRJNA47225,PRJNA47209,PRJNA47275,PRJNA47263,PRJNA47223,PRJNA47217,PRJNA47267,PRJNA47259,PRJNA47271,PRJNA47229	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA491527	5	0.0	5	residual_per_sample	0
isolation_source	PRJNA493667	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA500331	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA501401	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA501405	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA508495	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA513350	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA516562	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA52135	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52137	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52139	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52141	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52143	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52145	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52149	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52151	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA52153	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA523425	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA523427	5	0.0	5	residual_per_sample	0
isolation_source	PRJNA523730	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA523732	8	0.0	8	residual_per_sample	0
isolation_source	PRJNA531724	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA542320	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA543187	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA549563	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA552311	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA555823	8	0.0	8	residual_per_sample	0
isolation_source	PRJNA565663	5	0.0	5	residual_per_sample	0
isolation_source	PRJNA591409	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA593956	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA595047	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA601835	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA604394	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA610191	6	0.333	4	residual_per_sample	0
isolation_source	PRJNA612645	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA613629	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA616452	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA627626	2	0.5	1	residual_per_sample	0
isolation_source	PRJNA628847	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA631981	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA634081	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA640587	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA642369	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA646204	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA648931	8	0.0	8	residual_per_sample	0
isolation_source	PRJNA650119	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA655785	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA660205	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA681360	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA687988	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA690982	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA695302	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA707347	8	0.0	8	residual_per_sample	0
isolation_source	PRJNA716436	6	0.0	6	residual_per_sample	0
isolation_source	PRJNA719009	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA721588	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA731002	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA736853	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA73843	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA739732	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA746575	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA749581	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA749600	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA754800	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754801	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754802	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754804	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754806	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754809	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754810	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754811	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754812	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754813	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754819	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754822	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754824	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754827	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754831	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA754832	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA763348	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA773853	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA774508	3	0.667	1	residual_per_sample	0
isolation_source	PRJNA777034	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA779558	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA78565	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA78567	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA793126	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA793828	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA803341	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA807502	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA811351	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA811370	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA825843	6	0.5	3	residual_per_sample	0
isolation_source	PRJNA834640	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA853708	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA860216	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA861987	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA868191	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA872534	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA887375	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA891092	8	0.0	8	residual_per_sample	0
isolation_source	PRJNA916215	6	0.0	6	residual_per_sample	0
isolation_source	PRJNA917544	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA929966	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA930879	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA942340	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA944929	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA946148	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA947381	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA947837	6	0.0	6	residual_per_sample	0
isolation_source	PRJNA947927	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA957334	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA966930	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA971755	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA974969	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA980722	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA981541	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA983061	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA986296	1	0.0	1	residual_per_sample	0
