tag	study_accession	sample_accession	field	ena_value	applied_value	changed	class	review_flag	evidence	paper
test	PRJEB63349	SAMEA113935077	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01055_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935078	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01063_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935079	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01074_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935080	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01078_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935081	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01081_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935082	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01085_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935083	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01086_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935084	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01096_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935085	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01097_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935086	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01103_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935087	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01112_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935088	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01114_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935089	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01118_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935090	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01119_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935091	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01135_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935092	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01141_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935093	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01143_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935094	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01144_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935095	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01149_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935096	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01150_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935097	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01151_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935098	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01154_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935099	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01159_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935100	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01162_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935101	isolation_source	clinical material	Bile	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01166_BI_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935102	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01167_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935103	isolation_source	clinical material	Protected brush catheter	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01168_BRU_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935104	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01178_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935105	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01182_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935106	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01183_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935107	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01184_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935108	isolation_source	clinical material	Protected brush catheter	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01185_BRU_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935109	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01188_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935110	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01192_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935111	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01194_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935112	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01194_OTH_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935113	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01196_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935114	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01196_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935115	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01212_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935116	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01218_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935117	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01231_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935118	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01242_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935119	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01243_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935120	isolation_source	clinical material	Protected brush catheter	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01250_BRU_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935121	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01251_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935122	isolation_source	clinical material	Protected brush catheter	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01255_BRU_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935123	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01261_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935124	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01262_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935125	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01265_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935126	isolation_source	clinical material	Protected brush catheter	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP01272_BRU_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935127	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02001_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935128	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02002_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935129	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02003_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935130	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02004_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935131	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02005_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935132	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02006_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935133	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02007_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935134	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02012_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935135	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02013_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935136	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02014_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935137	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02015_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935138	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02016_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935139	isolation_source	clinical material	Pleural fluid	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02019_PL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935140	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02020_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935141	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02021_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935142	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02023_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935143	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02037_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935144	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02038_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935145	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02039_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935146	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02040_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935147	isolation_source	clinical material	Tracheal aspirate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02042_TR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935148	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02043_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935149	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02044_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935150	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02045_SP_UR	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935151	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02046_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935152	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02054_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935153	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02061_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935154	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02068_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935155	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02095_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935156	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02097_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935157	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02098_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935158	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02102_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935159	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02112_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935160	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02115_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935161	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02117_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935162	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02122_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935163	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02136_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935164	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02151_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935165	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02156_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935166	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02158_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935167	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02159_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935168	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02160_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935169	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02161_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935170	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02162_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935171	isolation_source	clinical material	Tracheal aspirate	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02163_TR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935172	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02164_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935173	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02170_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935174	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02177_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935175	isolation_source	clinical material	Urine	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02178_UR_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935176	isolation_source	clinical material	Sputum	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02179_SP_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935177	isolation_source	clinical material	Blood	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02190_BL_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935178	isolation_source	clinical material	Abscess	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02191_IA_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
test	PRJEB63349	SAMEA113935179	isolation_source	clinical material	Other	True	categorical_change		41467_2024_49349_MOESM4_ESM.xlsx:SP02192_OTH_KP	https://pmc.ncbi.nlm.nih.gov/articles/PMC11178878/
